source,root,path,name,ext,is_dir,size,modified,topic,normalized_stem
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T154209Z,CompassAI-20260314T154209Z,,True,0,2026-03-14T11:42:09.891568-04:00,pharos,compassai 20260314t154209z
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/AurorAI-20260314T173332Z-starter-profile-proof-2,AurorAI-20260314T173332Z-starter-profile-proof-2,,True,0,2026-03-14T13:33:32.522169-04:00,pharos,aurorai 20260314t173332z starter profile proof 2
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/AurorAI-20260314T175153Z-smoke-test,AurorAI-20260314T175153Z-smoke-test,,True,0,2026-03-14T13:51:53.990530-04:00,pharos,aurorai 20260314t175153z smoke test
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T174204Z-smoke-check,CompassAI-20260314T174204Z-smoke-check,,True,0,2026-03-14T13:42:04.814344-04:00,pharos,compassai 20260314t174204z smoke check
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T154839Z-tree-pass,CompassAI-20260314T154839Z-tree-pass,,True,0,2026-03-14T11:48:39.752042-04:00,pharos,compassai 20260314t154839z tree pass
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T155015Z-score-pass-2,CompassAI-20260314T155015Z-score-pass-2,,True,0,2026-03-14T11:50:15.530256-04:00,pharos,compassai 20260314t155015z score pass 2
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T154944Z-score-pass,CompassAI-20260314T154944Z-score-pass,,True,0,2026-03-14T11:49:45.016100-04:00,pharos,compassai 20260314t154944z score pass
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T154257Z-review-pass,CompassAI-20260314T154257Z-review-pass,,True,0,2026-03-14T11:42:58.144657-04:00,pharos,compassai 20260314t154257z review pass
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T172053Z-audience-pass,CompassAI-20260314T172053Z-audience-pass,,True,0,2026-03-14T13:20:54.184776-04:00,pharos,compassai 20260314t172053z audience pass
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T172509Z-local-profile-auto,CompassAI-20260314T172509Z-local-profile-auto,,True,0,2026-03-14T13:25:09.458576-04:00,pharos,compassai 20260314t172509z local profile auto
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/AurorAI-20260314T173234Z-starter-profile-proof,AurorAI-20260314T173234Z-starter-profile-proof,,True,0,2026-03-14T13:32:34.166673-04:00,pharos,aurorai 20260314t173234z starter profile proof
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T154456Z-exec-pass,CompassAI-20260314T154456Z-exec-pass,,True,0,2026-03-14T11:44:56.909495-04:00,pharos,compassai 20260314t154456z exec pass
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/AurorAI-20260314T174107Z-smoke-check/audience_checks,audience_checks,,True,0,2026-03-14T13:41:07.394709-04:00,pharos,audience checks
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/AurorAI-20260314T174107Z-smoke-check/audience_checks/technical.md,technical.md,.md,False,686,2026-03-14T13:41:07.394709-04:00,pharos,technical
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/AurorAI-20260314T174107Z-smoke-check/audience_checks/executive.md,executive.md,.md,False,772,2026-03-14T13:41:07.394709-04:00,pharos,executive
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/AurorAI-20260314T174107Z-smoke-check/audience_checks/executive_summary_from_bundle.md,executive_summary_from_bundle.md,.md,False,1146,2026-03-14T13:41:07.394709-04:00,pharos,executive summary from bundle
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/AurorAI-20260314T174107Z-smoke-check/audience_checks/build_priority.md,build_priority.md,.md,False,276,2026-03-14T13:41:07.394709-04:00,pharos,build priority
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T174204Z-smoke-test/architecture_memo.md,architecture_memo.md,.md,False,3484,2026-03-14T13:42:04.730345-04:00,pharos,architecture memo
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T174204Z-smoke-test/repo_tree_summary.md,repo_tree_summary.md,.md,False,2638,2026-03-14T13:42:04.730345-04:00,pharos,repo tree summary
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T174204Z-smoke-test/build_priority_summary.md,build_priority_summary.md,.md,False,480,2026-03-14T13:42:04.730345-04:00,pharos,build priority summary
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T174204Z-smoke-test/repo_gap_audit.md,repo_gap_audit.md,.md,False,4644,2026-03-14T13:42:04.730345-04:00,pharos,repo gap audit
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T174204Z-smoke-test/claim_routing.md,claim_routing.md,.md,False,1515,2026-03-14T13:42:04.734345-04:00,pharos,claim routing
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T174204Z-smoke-test/INDEX.md,INDEX.md,.md,False,2045,2026-03-14T13:42:04.734345-04:00,pharos,index
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T174204Z-smoke-test/audit_profile_lint.md,audit_profile_lint.md,.md,False,667,2026-03-14T13:42:04.730345-04:00,pharos,audit profile lint
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T174204Z-smoke-test/executive_summary.md,executive_summary.md,.md,False,1574,2026-03-14T13:42:04.730345-04:00,pharos,executive summary
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T174204Z-smoke-test/technical_summary.md,technical_summary.md,.md,False,1110,2026-03-14T13:42:04.730345-04:00,pharos,technical summary
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T171920Z-profile-pass/architecture_memo.md,architecture_memo.md,.md,False,3654,2026-03-14T13:19:21.093764-04:00,pharos,architecture memo
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T171920Z-profile-pass/repo_tree_summary.md,repo_tree_summary.md,.md,False,2534,2026-03-14T13:19:21.097764-04:00,pharos,repo tree summary
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T171920Z-profile-pass/repo_gap_audit.md,repo_gap_audit.md,.md,False,3798,2026-03-14T13:19:21.097764-04:00,pharos,repo gap audit
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T171920Z-profile-pass/claim_routing.md,claim_routing.md,.md,False,1515,2026-03-14T13:19:21.097764-04:00,pharos,claim routing
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T171920Z-profile-pass/INDEX.md,INDEX.md,.md,False,1719,2026-03-14T13:19:21.097764-04:00,pharos,index
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T171920Z-profile-pass/executive_summary.md,executive_summary.md,.md,False,2167,2026-03-14T13:19:21.097764-04:00,pharos,executive summary
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T175154Z-smoke-test/architecture_memo.md,architecture_memo.md,.md,False,3484,2026-03-14T13:51:54.734525-04:00,pharos,architecture memo
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T175154Z-smoke-test/repo_tree_summary.md,repo_tree_summary.md,.md,False,2638,2026-03-14T13:51:54.734525-04:00,pharos,repo tree summary
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T175154Z-smoke-test/build_priority_summary.md,build_priority_summary.md,.md,False,480,2026-03-14T13:51:54.734525-04:00,pharos,build priority summary
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T175154Z-smoke-test/repo_gap_audit.md,repo_gap_audit.md,.md,False,4644,2026-03-14T13:51:54.734525-04:00,pharos,repo gap audit
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T175154Z-smoke-test/claim_routing.md,claim_routing.md,.md,False,1515,2026-03-14T13:51:54.734525-04:00,pharos,claim routing
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T175154Z-smoke-test/INDEX.md,INDEX.md,.md,False,2045,2026-03-14T13:51:54.734525-04:00,pharos,index
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T175154Z-smoke-test/audit_profile_lint.md,audit_profile_lint.md,.md,False,667,2026-03-14T13:51:54.734525-04:00,pharos,audit profile lint
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T175154Z-smoke-test/executive_summary.md,executive_summary.md,.md,False,1574,2026-03-14T13:51:54.734525-04:00,pharos,executive summary
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T175154Z-smoke-test/technical_summary.md,technical_summary.md,.md,False,1110,2026-03-14T13:51:54.734525-04:00,pharos,technical summary
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T154111Z/architecture_memo.md,architecture_memo.md,.md,False,3163,2026-03-14T11:41:11.719076-04:00,pharos,architecture memo
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T154111Z/repo_gap_audit.md,repo_gap_audit.md,.md,False,3798,2026-03-14T11:41:11.719076-04:00,pharos,repo gap audit
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T154111Z/claim_routing.md,claim_routing.md,.md,False,1515,2026-03-14T11:41:11.719076-04:00,pharos,claim routing
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/AurorAI-20260314T173844Z-test-pass/architecture_memo.md,architecture_memo.md,.md,False,2197,2026-03-14T13:38:44.343621-04:00,pharos,architecture memo
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/AurorAI-20260314T173844Z-test-pass/repo_tree_summary.md,repo_tree_summary.md,.md,False,1506,2026-03-14T13:38:44.343621-04:00,pharos,repo tree summary
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/AurorAI-20260314T173844Z-test-pass/build_priority_summary.md,build_priority_summary.md,.md,False,303,2026-03-14T13:38:44.343621-04:00,pharos,build priority summary
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/AurorAI-20260314T173844Z-test-pass/repo_gap_audit.md,repo_gap_audit.md,.md,False,1823,2026-03-14T13:38:44.343621-04:00,pharos,repo gap audit
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/AurorAI-20260314T173844Z-test-pass/claim_routing.md,claim_routing.md,.md,False,893,2026-03-14T13:38:44.347620-04:00,pharos,claim routing
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/AurorAI-20260314T173844Z-test-pass/INDEX.md,INDEX.md,.md,False,2064,2026-03-14T13:38:44.347620-04:00,pharos,index
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/AurorAI-20260314T173844Z-test-pass/audit_profile_lint.md,audit_profile_lint.md,.md,False,549,2026-03-14T13:38:44.343621-04:00,pharos,audit profile lint
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/AurorAI-20260314T173844Z-test-pass/executive_summary.md,executive_summary.md,.md,False,1172,2026-03-14T13:38:44.343621-04:00,pharos,executive summary
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/AurorAI-20260314T173844Z-test-pass/technical_summary.md,technical_summary.md,.md,False,713,2026-03-14T13:38:44.343621-04:00,pharos,technical summary
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T174238Z-smoke-test/architecture_memo.md,architecture_memo.md,.md,False,3484,2026-03-14T13:42:38.530110-04:00,pharos,architecture memo
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T174238Z-smoke-test/repo_tree_summary.md,repo_tree_summary.md,.md,False,2638,2026-03-14T13:42:38.530110-04:00,pharos,repo tree summary
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T174238Z-smoke-test/build_priority_summary.md,build_priority_summary.md,.md,False,480,2026-03-14T13:42:38.530110-04:00,pharos,build priority summary
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T174238Z-smoke-test/repo_gap_audit.md,repo_gap_audit.md,.md,False,4644,2026-03-14T13:42:38.530110-04:00,pharos,repo gap audit
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T174238Z-smoke-test/claim_routing.md,claim_routing.md,.md,False,1515,2026-03-14T13:42:38.530110-04:00,pharos,claim routing
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T174238Z-smoke-test/INDEX.md,INDEX.md,.md,False,2045,2026-03-14T13:42:38.530110-04:00,pharos,index
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T174238Z-smoke-test/audit_profile_lint.md,audit_profile_lint.md,.md,False,667,2026-03-14T13:42:38.530110-04:00,pharos,audit profile lint
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T174238Z-smoke-test/executive_summary.md,executive_summary.md,.md,False,1574,2026-03-14T13:42:38.530110-04:00,pharos,executive summary
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T174238Z-smoke-test/technical_summary.md,technical_summary.md,.md,False,1110,2026-03-14T13:42:38.530110-04:00,pharos,technical summary
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/AurorAI-20260314T174107Z-smoke-test/architecture_memo.md,architecture_memo.md,.md,False,2197,2026-03-14T13:41:07.374709-04:00,pharos,architecture memo
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/AurorAI-20260314T174107Z-smoke-test/repo_tree_summary.md,repo_tree_summary.md,.md,False,1506,2026-03-14T13:41:07.374709-04:00,pharos,repo tree summary
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/AurorAI-20260314T174107Z-smoke-test/build_priority_summary.md,build_priority_summary.md,.md,False,276,2026-03-14T13:41:07.374709-04:00,pharos,build priority summary
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/AurorAI-20260314T174107Z-smoke-test/repo_gap_audit.md,repo_gap_audit.md,.md,False,1823,2026-03-14T13:41:07.374709-04:00,pharos,repo gap audit
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/AurorAI-20260314T174107Z-smoke-test/claim_routing.md,claim_routing.md,.md,False,893,2026-03-14T13:41:07.374709-04:00,pharos,claim routing
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/AurorAI-20260314T174107Z-smoke-test/INDEX.md,INDEX.md,.md,False,2083,2026-03-14T13:41:07.374709-04:00,pharos,index
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/AurorAI-20260314T174107Z-smoke-test/audit_profile_lint.md,audit_profile_lint.md,.md,False,589,2026-03-14T13:41:07.374709-04:00,pharos,audit profile lint
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/AurorAI-20260314T174107Z-smoke-test/executive_summary.md,executive_summary.md,.md,False,1146,2026-03-14T13:41:07.374709-04:00,pharos,executive summary
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/AurorAI-20260314T174107Z-smoke-test/technical_summary.md,technical_summary.md,.md,False,686,2026-03-14T13:41:07.374709-04:00,pharos,technical summary
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T174237Z-smoke-check/comparison,comparison,,True,0,2026-03-14T13:42:38.602109-04:00,pharos,comparison
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T174237Z-smoke-check/audience_checks,audience_checks,,True,0,2026-03-14T13:42:38.598109-04:00,pharos,audience checks
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T174237Z-smoke-check/smoke_test_report.md,smoke_test_report.md,.md,False,1295,2026-03-14T13:42:38.602109-04:00,pharos,smoke test report
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T174237Z-smoke-check/comparison/comparison.md,comparison.md,.md,False,730,2026-03-14T13:42:38.602109-04:00,pharos,comparison
local,/home/cerebrhoe/PHAROS-SUITE,/home/cerebrhoe/PHAROS-SUITE/output/architecture-audits/CompassAI-20260314T174237Z-smoke-check/audience_checks/technical.md,technical.md,.md,False,1110,2026-03-14T13:42:38.598109-04:00,pharos,technical
