candidate_type,key,count,paths,reason
cleanup_artifact,.DS_Store,1,G:\Mon disque\KK\Futurama\Futurama Season 4\.DS_Store,System or partial-download artifact; usually safe to review for deletion.
cleanup_artifact,.DS_Store,1,G:\Mon disque\KK\Futurama\Futurama Season 5\.DS_Store,System or partial-download artifact; usually safe to review for deletion.
cleanup_artifact,.DS_Store,1,G:\Mon disque\KK\Futurama\Futurama Season 1\.DS_Store,System or partial-download artifact; usually safe to review for deletion.
cleanup_artifact,1137-633146ddeb66408cc3f0.js.télécharger,1,G:\Mon disque\AI\SEALED CARD MASTER MARKDOWN\SAKURA-SC1\(99+) Butler-undoing gender_files\1137-633146ddeb66408cc3f0.js.télécharger,System or partial-download artifact; usually safe to review for deletion.
cleanup_artifact,1329-669ae9db19dd5b6876c6.js.télécharger,1,G:\Mon disque\AI\SEALED CARD MASTER MARKDOWN\SAKURA-SC1\(99+) Butler-undoing gender_files\1329-669ae9db19dd5b6876c6.js.télécharger,System or partial-download artifact; usually safe to review for deletion.
cleanup_artifact,1406-86aa64ecf3f1f3d02411.js.télécharger,1,G:\Mon disque\AI\SEALED CARD MASTER MARKDOWN\SAKURA-SC1\(99+) Butler-undoing gender_files\1406-86aa64ecf3f1f3d02411.js.télécharger,System or partial-download artifact; usually safe to review for deletion.
cleanup_artifact,1945-ec40a24b4197e92b49f7.js.télécharger,1,G:\Mon disque\AI\SEALED CARD MASTER MARKDOWN\SAKURA-SC1\(99+) Butler-undoing gender_files\1945-ec40a24b4197e92b49f7.js.télécharger,System or partial-download artifact; usually safe to review for deletion.
cleanup_artifact,1983-58fbf23e8c3159b43ee9.js.télécharger,1,G:\Mon disque\AI\SEALED CARD MASTER MARKDOWN\SAKURA-SC1\(99+) Butler-undoing gender_files\1983-58fbf23e8c3159b43ee9.js.télécharger,System or partial-download artifact; usually safe to review for deletion.
cleanup_artifact,2174-accdf47019ad1115daef.js.télécharger,1,G:\Mon disque\AI\SEALED CARD MASTER MARKDOWN\SAKURA-SC1\(99+) Butler-undoing gender_files\2174-accdf47019ad1115daef.js.télécharger,System or partial-download artifact; usually safe to review for deletion.
cleanup_artifact,2359-0fa229e2d6519aa9b6a0.js.télécharger,1,G:\Mon disque\AI\SEALED CARD MASTER MARKDOWN\SAKURA-SC1\(99+) Butler-undoing gender_files\2359-0fa229e2d6519aa9b6a0.js.télécharger,System or partial-download artifact; usually safe to review for deletion.
cleanup_artifact,2410-7ee24c6af6d2a3be43ef.js.télécharger,1,G:\Mon disque\AI\SEALED CARD MASTER MARKDOWN\SAKURA-SC1\(99+) Butler-undoing gender_files\2410-7ee24c6af6d2a3be43ef.js.télécharger,System or partial-download artifact; usually safe to review for deletion.
cleanup_artifact,2479-2bc6454a6ee32b0b0bc5.js.télécharger,1,G:\Mon disque\AI\SEALED CARD MASTER MARKDOWN\SAKURA-SC1\(99+) Butler-undoing gender_files\2479-2bc6454a6ee32b0b0bc5.js.télécharger,System or partial-download artifact; usually safe to review for deletion.
cleanup_artifact,2492-9eccc81ec314e9df168e.js.télécharger,1,G:\Mon disque\AI\SEALED CARD MASTER MARKDOWN\SAKURA-SC1\(99+) Butler-undoing gender_files\2492-9eccc81ec314e9df168e.js.télécharger,System or partial-download artifact; usually safe to review for deletion.
cleanup_artifact,2884-c6352562a94a199e2755.js.télécharger,1,G:\Mon disque\AI\SEALED CARD MASTER MARKDOWN\SAKURA-SC1\(99+) Butler-undoing gender_files\2884-c6352562a94a199e2755.js.télécharger,System or partial-download artifact; usually safe to review for deletion.
cleanup_artifact,2943-ae204a67d167eac65f9d.js.télécharger,1,G:\Mon disque\AI\SEALED CARD MASTER MARKDOWN\SAKURA-SC1\(99+) Butler-undoing gender_files\2943-ae204a67d167eac65f9d.js.télécharger,System or partial-download artifact; usually safe to review for deletion.
cleanup_artifact,3010-b4896caa04ea3cb0f519.js.télécharger,1,G:\Mon disque\AI\SEALED CARD MASTER MARKDOWN\SAKURA-SC1\(99+) Butler-undoing gender_files\3010-b4896caa04ea3cb0f519.js.télécharger,System or partial-download artifact; usually safe to review for deletion.
cleanup_artifact,3248-4bffa64859102b99d386.js.télécharger,1,G:\Mon disque\AI\SEALED CARD MASTER MARKDOWN\SAKURA-SC1\(99+) Butler-undoing gender_files\3248-4bffa64859102b99d386.js.télécharger,System or partial-download artifact; usually safe to review for deletion.
cleanup_artifact,365-578c5f1bb36af81502f2.js.télécharger,1,G:\Mon disque\AI\SEALED CARD MASTER MARKDOWN\SAKURA-SC1\(99+) Butler-undoing gender_files\365-578c5f1bb36af81502f2.js.télécharger,System or partial-download artifact; usually safe to review for deletion.
cleanup_artifact,38-139a088f16103b6bf91e.js.télécharger,1,G:\Mon disque\AI\SEALED CARD MASTER MARKDOWN\SAKURA-SC1\(99+) Butler-undoing gender_files\38-139a088f16103b6bf91e.js.télécharger,System or partial-download artifact; usually safe to review for deletion.
cleanup_artifact,4033-f45abfc0ae3dd7df7c3c.js.télécharger,1,G:\Mon disque\AI\SEALED CARD MASTER MARKDOWN\SAKURA-SC1\(99+) Butler-undoing gender_files\4033-f45abfc0ae3dd7df7c3c.js.télécharger,System or partial-download artifact; usually safe to review for deletion.
cleanup_artifact,4357-6b561be5a5cdafdba1c4.js.télécharger,1,G:\Mon disque\AI\SEALED CARD MASTER MARKDOWN\SAKURA-SC1\(99+) Butler-undoing gender_files\4357-6b561be5a5cdafdba1c4.js.télécharger,System or partial-download artifact; usually safe to review for deletion.
cleanup_artifact,4392-84ec3d40004e64df04e8.js.télécharger,1,G:\Mon disque\AI\SEALED CARD MASTER MARKDOWN\SAKURA-SC1\(99+) Butler-undoing gender_files\4392-84ec3d40004e64df04e8.js.télécharger,System or partial-download artifact; usually safe to review for deletion.
cleanup_artifact,4977-305c5be2d1b298738d9e.js.télécharger,1,G:\Mon disque\AI\SEALED CARD MASTER MARKDOWN\SAKURA-SC1\(99+) Butler-undoing gender_files\4977-305c5be2d1b298738d9e.js.télécharger,System or partial-download artifact; usually safe to review for deletion.
cleanup_artifact,5364-998db02a6dc63f3b00af.js.télécharger,1,G:\Mon disque\AI\SEALED CARD MASTER MARKDOWN\SAKURA-SC1\(99+) Butler-undoing gender_files\5364-998db02a6dc63f3b00af.js.télécharger,System or partial-download artifact; usually safe to review for deletion.
cleanup_artifact,5365-aea6b2efb93e637133ff.js.télécharger,1,G:\Mon disque\AI\SEALED CARD MASTER MARKDOWN\SAKURA-SC1\(99+) Butler-undoing gender_files\5365-aea6b2efb93e637133ff.js.télécharger,System or partial-download artifact; usually safe to review for deletion.
cleanup_artifact,5521-69ba7ec66cffd4801129.js.télécharger,1,G:\Mon disque\AI\SEALED CARD MASTER MARKDOWN\SAKURA-SC1\(99+) Butler-undoing gender_files\5521-69ba7ec66cffd4801129.js.télécharger,System or partial-download artifact; usually safe to review for deletion.
cleanup_artifact,6360-d526ad9209a874fda51a.js.télécharger,1,G:\Mon disque\AI\SEALED CARD MASTER MARKDOWN\SAKURA-SC1\(99+) Butler-undoing gender_files\6360-d526ad9209a874fda51a.js.télécharger,System or partial-download artifact; usually safe to review for deletion.
cleanup_artifact,6442-8cf61c0df9022c7383f9.js.télécharger,1,G:\Mon disque\AI\SEALED CARD MASTER MARKDOWN\SAKURA-SC1\(99+) Butler-undoing gender_files\6442-8cf61c0df9022c7383f9.js.télécharger,System or partial-download artifact; usually safe to review for deletion.
cleanup_artifact,6535-80d4ccd2cb96f60f0d8f.js.télécharger,1,G:\Mon disque\AI\SEALED CARD MASTER MARKDOWN\SAKURA-SC1\(99+) Butler-undoing gender_files\6535-80d4ccd2cb96f60f0d8f.js.télécharger,System or partial-download artifact; usually safe to review for deletion.
cleanup_artifact,7082-c4730f9fc944fabfb124.js.télécharger,1,G:\Mon disque\AI\SEALED CARD MASTER MARKDOWN\SAKURA-SC1\(99+) Butler-undoing gender_files\7082-c4730f9fc944fabfb124.js.télécharger,System or partial-download artifact; usually safe to review for deletion.
cleanup_artifact,7192-209e0a25fb54e649d61a.js.télécharger,1,G:\Mon disque\AI\SEALED CARD MASTER MARKDOWN\SAKURA-SC1\(99+) Butler-undoing gender_files\7192-209e0a25fb54e649d61a.js.télécharger,System or partial-download artifact; usually safe to review for deletion.
cleanup_artifact,7201-63aebd68b56b43aff9de.js.télécharger,1,G:\Mon disque\AI\SEALED CARD MASTER MARKDOWN\SAKURA-SC1\(99+) Butler-undoing gender_files\7201-63aebd68b56b43aff9de.js.télécharger,System or partial-download artifact; usually safe to review for deletion.
cleanup_artifact,7369-0e8d2c71d220ce0a3b74.js.télécharger,1,G:\Mon disque\AI\SEALED CARD MASTER MARKDOWN\SAKURA-SC1\(99+) Butler-undoing gender_files\7369-0e8d2c71d220ce0a3b74.js.télécharger,System or partial-download artifact; usually safe to review for deletion.
cleanup_artifact,7427-150ae4766688264ec424.js.télécharger,1,G:\Mon disque\AI\SEALED CARD MASTER MARKDOWN\SAKURA-SC1\(99+) Butler-undoing gender_files\7427-150ae4766688264ec424.js.télécharger,System or partial-download artifact; usually safe to review for deletion.
cleanup_artifact,7580-8af130f0a5ef2e192bc5.js.télécharger,1,G:\Mon disque\AI\SEALED CARD MASTER MARKDOWN\SAKURA-SC1\(99+) Butler-undoing gender_files\7580-8af130f0a5ef2e192bc5.js.télécharger,System or partial-download artifact; usually safe to review for deletion.
cleanup_artifact,7657-36dfcc5a16866b46f876.js.télécharger,1,G:\Mon disque\AI\SEALED CARD MASTER MARKDOWN\SAKURA-SC1\(99+) Butler-undoing gender_files\7657-36dfcc5a16866b46f876.js.télécharger,System or partial-download artifact; usually safe to review for deletion.
cleanup_artifact,7813-e84b0b09bea9ac408b32.js.télécharger,1,G:\Mon disque\AI\SEALED CARD MASTER MARKDOWN\SAKURA-SC1\(99+) Butler-undoing gender_files\7813-e84b0b09bea9ac408b32.js.télécharger,System or partial-download artifact; usually safe to review for deletion.
cleanup_artifact,7843-a00a473ba41f477757aa.js.télécharger,1,G:\Mon disque\AI\SEALED CARD MASTER MARKDOWN\SAKURA-SC1\(99+) Butler-undoing gender_files\7843-a00a473ba41f477757aa.js.télécharger,System or partial-download artifact; usually safe to review for deletion.
cleanup_artifact,8084-09b0d9066ab07cf217cc.js.télécharger,1,G:\Mon disque\AI\SEALED CARD MASTER MARKDOWN\SAKURA-SC1\(99+) Butler-undoing gender_files\8084-09b0d9066ab07cf217cc.js.télécharger,System or partial-download artifact; usually safe to review for deletion.
