source,root,path,name,ext,is_dir,size,modified,topic,normalized_stem
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/audit-regression-20260314T175041Z,audit-regression-20260314T175041Z,,True,0,2026-03-14T13:50:42.194995-04:00,ai_governance,audit regression 20260314t175041z
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/repo-20260314T175155Z-smoke-test/architecture_memo.md,architecture_memo.md,.md,False,3100,2026-03-14T13:51:55.754519-04:00,other,architecture memo
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/repo-20260314T175155Z-smoke-test/repo_tree_summary.md,repo_tree_summary.md,.md,False,667,2026-03-14T13:51:55.758518-04:00,other,repo tree summary
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/repo-20260314T175155Z-smoke-test/build_priority_summary.md,build_priority_summary.md,.md,False,1215,2026-03-14T13:51:55.758518-04:00,other,build priority summary
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/repo-20260314T175155Z-smoke-test/repo_gap_audit.md,repo_gap_audit.md,.md,False,3717,2026-03-14T13:51:55.758518-04:00,ai_governance,repo gap audit
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/repo-20260314T175155Z-smoke-test/claim_routing.md,claim_routing.md,.md,False,825,2026-03-14T13:51:55.758518-04:00,other,claim routing
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/repo-20260314T175155Z-smoke-test/INDEX.md,INDEX.md,.md,False,2352,2026-03-14T13:51:55.758518-04:00,other,index
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/repo-20260314T175155Z-smoke-test/audit_profile_lint.md,audit_profile_lint.md,.md,False,642,2026-03-14T13:51:55.758518-04:00,ai_governance,audit profile lint
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/repo-20260314T175155Z-smoke-test/executive_summary.md,executive_summary.md,.md,False,2206,2026-03-14T13:51:55.758518-04:00,other,executive summary
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/repo-20260314T175155Z-smoke-test/technical_summary.md,technical_summary.md,.md,False,1784,2026-03-14T13:51:55.758518-04:00,other,technical summary
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/repo-20260314T175154Z-smoke-test/architecture_memo.md,architecture_memo.md,.md,False,1928,2026-03-14T13:51:55.146523-04:00,other,architecture memo
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/repo-20260314T175154Z-smoke-test/repo_tree_summary.md,repo_tree_summary.md,.md,False,1199,2026-03-14T13:51:55.150522-04:00,other,repo tree summary
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/repo-20260314T175154Z-smoke-test/build_priority_summary.md,build_priority_summary.md,.md,False,365,2026-03-14T13:51:55.146523-04:00,other,build priority summary
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/repo-20260314T175154Z-smoke-test/repo_gap_audit.md,repo_gap_audit.md,.md,False,1505,2026-03-14T13:51:55.150522-04:00,ai_governance,repo gap audit
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/repo-20260314T175154Z-smoke-test/claim_routing.md,claim_routing.md,.md,False,541,2026-03-14T13:51:55.150522-04:00,other,claim routing
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/repo-20260314T175154Z-smoke-test/INDEX.md,INDEX.md,.md,False,2376,2026-03-14T13:51:55.150522-04:00,other,index
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/repo-20260314T175154Z-smoke-test/audit_profile_lint.md,audit_profile_lint.md,.md,False,704,2026-03-14T13:51:55.146523-04:00,ai_governance,audit profile lint
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/repo-20260314T175154Z-smoke-test/executive_summary.md,executive_summary.md,.md,False,1235,2026-03-14T13:51:55.146523-04:00,other,executive summary
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/repo-20260314T175154Z-smoke-test/technical_summary.md,technical_summary.md,.md,False,772,2026-03-14T13:51:55.146523-04:00,other,technical summary
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/manual-regression-check/docs-heavy-concept-default,docs-heavy-concept-default,,True,0,2026-03-14T13:50:22.019125-04:00,other,docs heavy concept default
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/manual-regression-check/docs-heavy-concept-default/actual,actual,,True,0,2026-03-14T13:50:22.027125-04:00,other,actual
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/audit-regression-20260314T174955Z/hybrid-governance-local,hybrid-governance-local,,True,0,2026-03-14T13:49:55.783293-04:00,ai_governance,hybrid governance local
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/audit-regression-20260314T174955Z/implementation-led-generated,implementation-led-generated,,True,0,2026-03-14T13:49:55.875293-04:00,ai_governance,implementation led generated
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/audit-regression-20260314T174955Z/docs-heavy-concept-default,docs-heavy-concept-default,,True,0,2026-03-14T13:49:55.699294-04:00,ai_governance,docs heavy concept default
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/audit-regression-20260314T174955Z/regression_report.md,regression_report.md,.md,False,1164,2026-03-14T13:49:55.879293-04:00,ai_governance,regression report
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/audit-regression-20260314T174955Z/hybrid-governance-local/actual,actual,,True,0,2026-03-14T13:49:55.787293-04:00,ai_governance,actual
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/audit-regression-20260314T174955Z/implementation-led-generated/actual,actual,,True,0,2026-03-14T13:49:55.879293-04:00,ai_governance,actual
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/audit-regression-20260314T174955Z/docs-heavy-concept-default/actual,actual,,True,0,2026-03-14T13:49:55.703294-04:00,ai_governance,actual
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/audit-regression-20260314T175021Z/docs-heavy-concept-default,docs-heavy-concept-default,,True,0,2026-03-14T13:50:21.995125-04:00,ai_governance,docs heavy concept default
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/audit-regression-20260314T175021Z/regression_report.md,regression_report.md,.md,False,609,2026-03-14T13:50:21.999125-04:00,ai_governance,regression report
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/audit-regression-20260314T175021Z/docs-heavy-concept-default/actual,actual,,True,0,2026-03-14T13:50:21.995125-04:00,ai_governance,actual
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/batch-smoke-20260314T175153Z/fixture-hybrid-governance-local,fixture-hybrid-governance-local,,True,0,2026-03-14T13:51:55.478520-04:00,ai_governance,fixture hybrid governance local
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/batch-smoke-20260314T175153Z/fixture-implementation-led-generated,fixture-implementation-led-generated,,True,0,2026-03-14T13:51:55.174522-04:00,other,fixture implementation led generated
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/batch-smoke-20260314T175153Z/fixture-docs-heavy-default,fixture-docs-heavy-default,,True,0,2026-03-14T13:51:55.790518-04:00,other,fixture docs heavy default
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/batch-smoke-20260314T175153Z/batch_smoke_report.md,batch_smoke_report.md,.md,False,1497,2026-03-14T13:51:55.790518-04:00,other,batch smoke report
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/batch-smoke-20260314T175153Z/fixture-hybrid-governance-local/audience_checks,audience_checks,,True,0,2026-03-14T13:51:55.478520-04:00,ai_governance,audience checks
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/batch-smoke-20260314T175153Z/fixture-hybrid-governance-local/audience_checks/technical.md,technical.md,.md,False,1078,2026-03-14T13:51:55.478520-04:00,ai_governance,technical
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/batch-smoke-20260314T175153Z/fixture-hybrid-governance-local/audience_checks/executive.md,executive.md,.md,False,1136,2026-03-14T13:51:55.478520-04:00,ai_governance,executive
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/batch-smoke-20260314T175153Z/fixture-hybrid-governance-local/audience_checks/executive_summary_from_bundle.md,executive_summary_from_bundle.md,.md,False,1626,2026-03-14T13:51:55.478520-04:00,ai_governance,executive summary from bundle
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/batch-smoke-20260314T175153Z/fixture-hybrid-governance-local/audience_checks/build_priority.md,build_priority.md,.md,False,565,2026-03-14T13:51:55.478520-04:00,ai_governance,build priority
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/batch-smoke-20260314T175153Z/fixture-implementation-led-generated/audience_checks,audience_checks,,True,0,2026-03-14T13:51:55.174522-04:00,other,audience checks
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/batch-smoke-20260314T175153Z/fixture-implementation-led-generated/audience_checks/technical.md,technical.md,.md,False,772,2026-03-14T13:51:55.174522-04:00,other,technical
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/batch-smoke-20260314T175153Z/fixture-implementation-led-generated/audience_checks/executive.md,executive.md,.md,False,861,2026-03-14T13:51:55.174522-04:00,other,executive
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/batch-smoke-20260314T175153Z/fixture-implementation-led-generated/audience_checks/executive_summary_from_bundle.md,executive_summary_from_bundle.md,.md,False,1235,2026-03-14T13:51:55.174522-04:00,other,executive summary from bundle
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/batch-smoke-20260314T175153Z/fixture-implementation-led-generated/audience_checks/build_priority.md,build_priority.md,.md,False,365,2026-03-14T13:51:55.174522-04:00,other,build priority
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/batch-smoke-20260314T175153Z/fixture-docs-heavy-default/audience_checks,audience_checks,,True,0,2026-03-14T13:51:55.790518-04:00,other,audience checks
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/batch-smoke-20260314T175153Z/fixture-docs-heavy-default/audience_checks/technical.md,technical.md,.md,False,1784,2026-03-14T13:51:55.790518-04:00,other,technical
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/batch-smoke-20260314T175153Z/fixture-docs-heavy-default/audience_checks/executive.md,executive.md,.md,False,1583,2026-03-14T13:51:55.790518-04:00,other,executive
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/batch-smoke-20260314T175153Z/fixture-docs-heavy-default/audience_checks/executive_summary_from_bundle.md,executive_summary_from_bundle.md,.md,False,2206,2026-03-14T13:51:55.790518-04:00,other,executive summary from bundle
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/batch-smoke-20260314T175153Z/fixture-docs-heavy-default/audience_checks/build_priority.md,build_priority.md,.md,False,1215,2026-03-14T13:51:55.790518-04:00,other,build priority
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/audit-regression-20260314T174959Z/hybrid-governance-local,hybrid-governance-local,,True,0,2026-03-14T13:49:59.991266-04:00,ai_governance,hybrid governance local
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/audit-regression-20260314T174959Z/implementation-led-generated,implementation-led-generated,,True,0,2026-03-14T13:50:00.075266-04:00,ai_governance,implementation led generated
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/audit-regression-20260314T174959Z/docs-heavy-concept-default,docs-heavy-concept-default,,True,0,2026-03-14T13:49:59.919267-04:00,ai_governance,docs heavy concept default
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/audit-regression-20260314T174959Z/regression_report.md,regression_report.md,.md,False,1198,2026-03-14T13:50:00.079266-04:00,ai_governance,regression report
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/audit-regression-20260314T174959Z/hybrid-governance-local/actual,actual,,True,0,2026-03-14T13:49:59.991266-04:00,ai_governance,actual
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/audit-regression-20260314T174959Z/implementation-led-generated/actual,actual,,True,0,2026-03-14T13:50:00.079266-04:00,ai_governance,actual
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/audit-regression-20260314T174959Z/docs-heavy-concept-default/actual,actual,,True,0,2026-03-14T13:49:59.919267-04:00,ai_governance,actual
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/audit-regression-20260314T175041Z/hybrid-governance-local,hybrid-governance-local,,True,0,2026-03-14T13:50:42.106995-04:00,ai_governance,hybrid governance local
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/audit-regression-20260314T175041Z/implementation-led-generated,implementation-led-generated,,True,0,2026-03-14T13:50:42.194995-04:00,ai_governance,implementation led generated
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/audit-regression-20260314T175041Z/docs-heavy-concept-default,docs-heavy-concept-default,,True,0,2026-03-14T13:50:42.022996-04:00,ai_governance,docs heavy concept default
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/audit-regression-20260314T175041Z/regression_report.md,regression_report.md,.md,False,1165,2026-03-14T13:50:42.194995-04:00,ai_governance,regression report
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/audit-regression-20260314T175041Z/hybrid-governance-local/actual,actual,,True,0,2026-03-14T13:50:42.110995-04:00,ai_governance,actual
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/audit-regression-20260314T175041Z/implementation-led-generated/actual,actual,,True,0,2026-03-14T13:50:42.194995-04:00,ai_governance,actual
local,/home/cerebrhoe/output,/home/cerebrhoe/output/architecture-audits/audit-regression-20260314T175041Z/docs-heavy-concept-default/actual,actual,,True,0,2026-03-14T13:50:42.022996-04:00,ai_governance,actual
local,/home/cerebrhoe/output,/home/cerebrhoe/output/canon_3d/scene_manifest.txt,scene_manifest.txt,.txt,False,220,2026-03-26T22:26:19.117406-04:00,other,scene manifest
local,/home/cerebrhoe/output,/home/cerebrhoe/output/doc/PHAROS_Invention_Disclosure_v6_patent_counsel_working_draft.docx,PHAROS_Invention_Disclosure_v6_patent_counsel_working_draft.docx,.docx,False,44942,2026-03-27T18:37:22.898933-04:00,pharos,pharos invention disclosure patent counsel working
local,/home/cerebrhoe/output,/home/cerebrhoe/output/doc/Martin-Lepage-CV-2026-Clinical-Bridge.docx,Martin-Lepage-CV-2026-Clinical-Bridge.docx,.docx,False,38586,2026-03-27T14:11:19.755794-04:00,cv_resume,martin lepage cv 2026 clinical bridge
local,/home/cerebrhoe/output,/home/cerebrhoe/output/doc/Martin-Lepage-CV-2026-irb-research-ethics.docx,Martin-Lepage-CV-2026-irb-research-ethics.docx,.docx,False,38807,2026-03-27T14:13:52.860981-04:00,ai_governance,martin lepage cv 2026 irb research ethics
local,/home/cerebrhoe/output,/home/cerebrhoe/output/doc/Martin-Lepage-Cover-Letter-irb-research-ethics.docx,Martin-Lepage-Cover-Letter-irb-research-ethics.docx,.docx,False,37590,2026-03-27T14:14:30.609267-04:00,ai_governance,martin lepage cover letter irb research ethics
local,/home/cerebrhoe/output,/home/cerebrhoe/output/doc/Martin-Lepage-Cover-Letter-clinical-trial-coordinator.md,Martin-Lepage-Cover-Letter-clinical-trial-coordinator.md,.md,False,1858,2026-03-27T14:14:30.457266-04:00,cv_resume,martin lepage cover letter clinical trial coordinator
local,/home/cerebrhoe/output,/home/cerebrhoe/output/doc/Martin-Lepage-Cover-Letter-quality-assurance-compliance.md,Martin-Lepage-Cover-Letter-quality-assurance-compliance.md,.md,False,1858,2026-03-27T14:14:30.529267-04:00,cv_resume,martin lepage cover letter quality assurance compliance
local,/home/cerebrhoe/output,/home/cerebrhoe/output/doc/Martin-Lepage-Cover-Letter-quality-assurance-compliance.docx,Martin-Lepage-Cover-Letter-quality-assurance-compliance.docx,.docx,False,37633,2026-03-27T14:14:30.569267-04:00,cv_resume,martin lepage cover letter quality assurance compliance
local,/home/cerebrhoe/output,/home/cerebrhoe/output/doc/Martin-Lepage-Cover-Letter-clinical-trial-coordinator.docx,Martin-Lepage-Cover-Letter-clinical-trial-coordinator.docx,.docx,False,37635,2026-03-27T14:14:30.521267-04:00,cv_resume,martin lepage cover letter clinical trial coordinator
local,/home/cerebrhoe/output,/home/cerebrhoe/output/doc/Martin-Lepage-CV-2026-clinical-trial-coordinator.docx,Martin-Lepage-CV-2026-clinical-trial-coordinator.docx,.docx,False,38592,2026-03-27T14:13:51.668971-04:00,cv_resume,martin lepage cv 2026 clinical trial coordinator
local,/home/cerebrhoe/output,/home/cerebrhoe/output/doc/Martin-Lepage-CV-2026-quality-assurance-compliance.docx,Martin-Lepage-CV-2026-quality-assurance-compliance.docx,.docx,False,38705,2026-03-27T14:13:52.080974-04:00,cv_resume,martin lepage cv 2026 quality assurance compliance
local,/home/cerebrhoe/output,/home/cerebrhoe/output/doc/Martin-Lepage-Service-Offer.docx,Martin-Lepage-Service-Offer.docx,.docx,False,38180,2026-03-27T14:17:28.890639-04:00,other,martin lepage service offer
local,/home/cerebrhoe/output,/home/cerebrhoe/output/doc/Martin-Lepage-Cover-Letter-irb-research-ethics.md,Martin-Lepage-Cover-Letter-irb-research-ethics.md,.md,False,1823,2026-03-27T14:14:30.573267-04:00,ai_governance,martin lepage cover letter irb research ethics
local,/home/cerebrhoe/output,/home/cerebrhoe/output/doc/PHAROS_Invention_Disclosure_v6_patent_counsel_working_draft.pdf,PHAROS_Invention_Disclosure_v6_patent_counsel_working_draft.pdf,.pdf,False,19130,2026-03-27T18:37:23.062937-04:00,pharos,pharos invention disclosure patent counsel working
local,/home/cerebrhoe/output,/home/cerebrhoe/output/doc/PHAROS_patent_readiness_review.md,PHAROS_patent_readiness_review.md,.md,False,9155,2026-03-27T18:38:27.568445-04:00,pharos,pharos patent readiness review
local,/home/cerebrhoe/output,/home/cerebrhoe/output/voodoo_chicago_nb/chicago_nb_citation_pack.md,chicago_nb_citation_pack.md,.md,False,7640,2026-03-25T15:14:13.049527-04:00,other,chicago nb citation pack
local,/home/cerebrhoe/output,/home/cerebrhoe/output/voodoo_citation_audit/citation_audit_log.md,citation_audit_log.md,.md,False,7773,2026-03-25T14:18:31.281292-04:00,ai_governance,citation audit log
local,/home/cerebrhoe/output,/home/cerebrhoe/output/voodoo_citation_audit/cleaned_reference_list.md,cleaned_reference_list.md,.md,False,671,2026-03-25T14:18:31.249292-04:00,ai_governance,cleaned reference list
local,/home/cerebrhoe/output,/home/cerebrhoe/output/voodoo_citation_audit/revised_paper.md,revised_paper.md,.md,False,56966,2026-03-25T14:18:31.249292-04:00,ai_governance,paper
local,/home/cerebrhoe/output,/home/cerebrhoe/output/playwright/.playwright-cli,.playwright-cli,,True,0,2026-03-24T21:21:30.815240-04:00,other,playwright cli
local,/home/cerebrhoe/output,/home/cerebrhoe/output/playwright/site-debug,site-debug,,True,0,2026-03-25T01:14:28.663383-04:00,other,site debug
local,/home/cerebrhoe/output,/home/cerebrhoe/output/playwright/martin-audit,martin-audit,,True,0,2026-03-17T23:43:12.617476-04:00,ai_governance,martin audit
local,/home/cerebrhoe/output,/home/cerebrhoe/output/playwright/lotus-audit,lotus-audit,,True,0,2026-03-31T05:27:20.882540-04:00,ai_governance,lotus audit
local,/home/cerebrhoe/output,/home/cerebrhoe/output/playwright/lotus-audit/.playwright-cli,.playwright-cli,,True,0,2026-03-31T05:26:20.166582-04:00,ai_governance,playwright cli
local,/home/cerebrhoe/output,/home/cerebrhoe/output/paper_database/exports,exports,,True,0,2026-03-29T22:26:09.693815-04:00,research_paper,exports
local,/home/cerebrhoe/output,/home/cerebrhoe/output/paper_database/README.md,README.md,.md,False,1934,2026-03-29T22:17:43.714015-04:00,research_paper,readme
local,/home/cerebrhoe/output,/home/cerebrhoe/output/speech/the-weather-beneath-the-walls,the-weather-beneath-the-walls,,True,0,2026-03-12T16:15:29.577853-04:00,other,the weather beneath the walls
