source,root,path,name,ext,is_dir,size,modified,topic,normalized_stem
local,/home/cerebrhoe/Desktop/CODEX,/home/cerebrhoe/Desktop/CODEX/LEPAGE.AI.CV.2026.irb-research-ethics.docx,LEPAGE.AI.CV.2026.irb-research-ethics.docx,.docx,False,38807,2026-03-27T14:13:52.860981-04:00,ai_governance,lepage ai cv 2026 irb research ethics
local,/home/cerebrhoe/Desktop/CODEX,/home/cerebrhoe/Desktop/CODEX/Martin-Lepage-Quick-Proposal-Template.md,Martin-Lepage-Quick-Proposal-Template.md,.md,False,1374,2026-03-27T14:22:59.397187-04:00,research_paper,martin lepage quick proposal template
local,/home/cerebrhoe/Desktop/CODEX,/home/cerebrhoe/Desktop/CODEX/LEPAGE.AI.CV.2026.quality-assurance-compliance.docx,LEPAGE.AI.CV.2026.quality-assurance-compliance.docx,.docx,False,38705,2026-03-27T14:13:52.080974-04:00,cv_resume,lepage ai cv 2026 quality assurance compliance
local,/home/cerebrhoe/Desktop/CODEX,/home/cerebrhoe/Desktop/CODEX/Martin-Lepage-Pricing-Menu.md,Martin-Lepage-Pricing-Menu.md,.md,False,2779,2026-03-27T14:22:14.808842-04:00,other,martin lepage pricing menu
local,/home/cerebrhoe/Desktop/CODEX,/home/cerebrhoe/Desktop/CODEX/Martin-Lepage-Platform-Profile-Text.md,Martin-Lepage-Platform-Profile-Text.md,.md,False,3428,2026-03-27T14:22:14.812842-04:00,other,martin lepage platform profile text
local,/home/cerebrhoe/Desktop/CODEX,/home/cerebrhoe/Desktop/CODEX/Martin-Lepage-Cover-Letter-clinical-trial-coordinator.md,Martin-Lepage-Cover-Letter-clinical-trial-coordinator.md,.md,False,1858,2026-03-27T14:14:30.457266-04:00,cv_resume,martin lepage cover letter clinical trial coordinator
local,/home/cerebrhoe/Desktop/CODEX,/home/cerebrhoe/Desktop/CODEX/LEPAGE.AI.CV.2026.modern-energetic.docx,LEPAGE.AI.CV.2026.modern-energetic.docx,.docx,False,40017,2026-03-12T03:03:38.399136-04:00,cv_resume,lepage ai cv 2026 modern energetic
local,/home/cerebrhoe/Desktop/CODEX,/home/cerebrhoe/Desktop/CODEX/Martin-Lepage-Cover-Letter-quality-assurance-compliance.md,Martin-Lepage-Cover-Letter-quality-assurance-compliance.md,.md,False,1858,2026-03-27T14:14:30.529267-04:00,cv_resume,martin lepage cover letter quality assurance compliance
local,/home/cerebrhoe/Desktop/CODEX,/home/cerebrhoe/Desktop/CODEX/Martin-Lepage-Service-Offer.pdf,Martin-Lepage-Service-Offer.pdf,.pdf,False,3911,2026-03-27T14:17:28.922640-04:00,other,martin lepage service offer
local,/home/cerebrhoe/Desktop/CODEX,/home/cerebrhoe/Desktop/CODEX/Martin-Lepage-Cover-Letter-quality-assurance-compliance.docx,Martin-Lepage-Cover-Letter-quality-assurance-compliance.docx,.docx,False,37633,2026-03-27T14:14:30.569267-04:00,cv_resume,martin lepage cover letter quality assurance compliance
local,/home/cerebrhoe/Desktop/CODEX,/home/cerebrhoe/Desktop/CODEX/desktop-cleanup-2026-03-12.md,desktop-cleanup-2026-03-12.md,.md,False,566,2026-03-11T21:35:46.288537-04:00,other,desktop cleanup 2026 03 12
local,/home/cerebrhoe/Desktop/CODEX,/home/cerebrhoe/Desktop/CODEX/LEPAGE.AI.CV.2026.bridge-clinical.docx,LEPAGE.AI.CV.2026.bridge-clinical.docx,.docx,False,38586,2026-03-27T14:11:34.911911-04:00,cv_resume,lepage ai cv 2026 bridge clinical
local,/home/cerebrhoe/Desktop/CODEX,/home/cerebrhoe/Desktop/CODEX/Martin-Lepage-Cover-Letter-clinical-trial-coordinator.docx,Martin-Lepage-Cover-Letter-clinical-trial-coordinator.docx,.docx,False,37635,2026-03-27T14:14:30.521267-04:00,cv_resume,martin lepage cover letter clinical trial coordinator
local,/home/cerebrhoe/Desktop/CODEX,/home/cerebrhoe/Desktop/CODEX/LEPAGE.AI.CV.2026.irb-research-ethics.pdf,LEPAGE.AI.CV.2026.irb-research-ethics.pdf,.pdf,False,4829,2026-03-27T14:13:52.892981-04:00,ai_governance,lepage ai cv 2026 irb research ethics
local,/home/cerebrhoe/Desktop/CODEX,/home/cerebrhoe/Desktop/CODEX/LEPAGE.AI.CV.2026.quality-assurance-compliance.pdf,LEPAGE.AI.CV.2026.quality-assurance-compliance.pdf,.pdf,False,4672,2026-03-27T14:13:52.224975-04:00,cv_resume,lepage ai cv 2026 quality assurance compliance
local,/home/cerebrhoe/Desktop/CODEX,/home/cerebrhoe/Desktop/CODEX/LEPAGE.AI.CV.2026.clinical-trial-coordinator.docx,LEPAGE.AI.CV.2026.clinical-trial-coordinator.docx,.docx,False,38592,2026-03-27T14:13:51.668971-04:00,cv_resume,lepage ai cv 2026 clinical trial coordinator
local,/home/cerebrhoe/Desktop/CODEX,/home/cerebrhoe/Desktop/CODEX/Martin-Lepage-Service-Offer.docx,Martin-Lepage-Service-Offer.docx,.docx,False,38180,2026-03-27T14:17:28.890639-04:00,other,martin lepage service offer
local,/home/cerebrhoe/Desktop/CODEX,/home/cerebrhoe/Desktop/CODEX/Martin-Lepage-Cover-Letter-irb-research-ethics.md,Martin-Lepage-Cover-Letter-irb-research-ethics.md,.md,False,1823,2026-03-27T14:14:30.573267-04:00,ai_governance,martin lepage cover letter irb research ethics
local,/home/cerebrhoe/Desktop/CODEX,/home/cerebrhoe/Desktop/CODEX/LEPAGE.AI.CV.2026.bridge-clinical.pdf,LEPAGE.AI.CV.2026.bridge-clinical.pdf,.pdf,False,4544,2026-03-27T14:11:34.911911-04:00,cv_resume,lepage ai cv 2026 bridge clinical
local,/home/cerebrhoe/Desktop/CODEX,/home/cerebrhoe/Desktop/CODEX/desktop-duplicates-scan-2026-03-12.md,desktop-duplicates-scan-2026-03-12.md,.md,False,2326,2026-03-11T21:31:21.764562-04:00,other,desktop duplicates scan 2026 03 12
local,/home/cerebrhoe/Desktop/CODEX,/home/cerebrhoe/Desktop/CODEX/skill-creator-exports-2026-03-14/recursive-governance-method,recursive-governance-method,,True,0,2026-03-11T15:55:50.457995-04:00,ai_governance,recursive governance method
local,/home/cerebrhoe/Desktop/CODEX,/home/cerebrhoe/Desktop/CODEX/skill-creator-exports-2026-03-14/recursive-governance-method/references,references,,True,0,2026-03-11T15:55:50.449995-04:00,ai_governance,references
local,/home/cerebrhoe/Desktop/CODEX,/home/cerebrhoe/Desktop/CODEX/skill-creator-exports-2026-03-14/recursive-governance-method/scripts,scripts,,True,0,2026-03-11T15:55:50.449995-04:00,ai_governance,scripts
local,/home/cerebrhoe/Desktop/CODEX,/home/cerebrhoe/Desktop/CODEX/skill-creator-exports-2026-03-14/recursive-governance-method/agents,agents,,True,0,2026-03-11T15:55:50.457995-04:00,ai_governance,agents
local,/home/cerebrhoe/Desktop/CODEX,/home/cerebrhoe/Desktop/CODEX/skill-creator-exports-2026-03-14/recursive-governance-method/SKILL.md,SKILL.md,.md,False,5579,2026-03-11T15:55:50.433995-04:00,ai_governance,skill
local,/home/cerebrhoe/Desktop/CODEX,/home/cerebrhoe/Desktop/CODEX/skill-creator-exports-2026-03-14/recursive-governance-method/references/method-rules.md,method-rules.md,.md,False,3473,2026-03-11T15:55:50.449995-04:00,ai_governance,method rules
local,/home/cerebrhoe/Desktop/CODEX,/home/cerebrhoe/Desktop/CODEX/skill-creator-exports-2026-03-14/recursive-governance-method/references/templates.md,templates.md,.md,False,2132,2026-03-11T15:55:50.449995-04:00,ai_governance,templates
local,/home/cerebrhoe/Desktop/CODEX,/home/cerebrhoe/Desktop/CODEX/skill-creator-exports-2026-03-14/recursive-governance-method/references/example-prompts.md,example-prompts.md,.md,False,736,2026-03-11T15:55:50.457995-04:00,ai_governance,example prompts
